,CSC11,CSC13,CSC5,CSC7,Noncertified1,Noncertified10,Noncertified15,Noncertified2,Noncertified4,Noncertified6,Noncertified8,PSC12,PSC14,PSC3,TCSC9
F-10,96.23554603865134,105.9412075937662,92.48807839242822,96.12549617764554,35.16078902237975,17.03991737292356,64.83514974949614,40.90356588669592,52.31343207817856,52.95556854282651,67.72176133099123,46.3735929817168,65.53965329073904,42.73562583480328,72.28344852405112
F-11,100.570431145467,110.2760927005818,96.82296349924388,100.4067554636656,39.49567412919542,21.32115227827354,69.17003485631182,37.56643922468649,56.64831718499424,57.2904536496422,70.87225964511833,50.65485226773681,69.8745383975547,39.68533188636483,76.61833363086677
F-12,105.0200096630075,106.8102682316587,101.2725420167844,95.29576099557383,42.29357419444659,16.21018219085184,64.77613222151885,33.70488714526793,59.44621725024541,59.96992244538652,65.35729551061331,45.54385779964509,73.00809052329889,37.81460103322836,81.06789318566311
F-13,108.5287470458422,109.3190329562317,104.781279399619,97.80452572014687,46.09938777097612,18.71894691542489,67.28489694609189,33.2939700080858,63.25203082677494,62.47868716995956,61.63852700513377,48.05262252421813,76.51682790613356,42.10468058761204,84.57663056849779
F-14,112.3935641860065,113.1838500963961,108.6460965397834,101.5542981820959,50.34536626200761,22.58376405558926,71.14971408625627,34.34565345867989,67.49800931780644,66.34350431012393,60.15601684567242,51.3752373801324,80.38164504629793,46.10711785048023,88.44144770866217
F-15,117.035592383156,126.7412539382709,113.2881247369329,83.65845079171363,54.3091569145951,32.02566133818799,83.98349178342545,26.27730672526848,71.46179997039393,72.10391057675584,57.17043232444443,49.48280508570038,85.0236732434474,42.02847813784933,93.08347590581162
F-16,121.928467006201,120.0688413437147,118.1809993599779,87.89839512764723,60.30226479675209,32.75990222734618,78.03470533357488,29.20462104915283,77.45490785255092,75.87842463438952,57.93451295269372,50.24688571394967,89.91654786649238,48.02146394969378,97.97635052885663
F-3,73.62266448758604,83.32831447751079,69.8751968413629,95.25017868224661,16.60845889655898,27.62504692140643,50.02980288554521,62.15844372789022,33.76110195235781,30.34269511865118,66.84644383559231,45.49825110564784,42.92677173967374,44.68613838798422,49.67056697298583
F-4,77.49872436315779,87.20438247997257,73.75126484382467,97.60391183777539,18.37596576146262,25.90696604674269,52.20207938430501,60.44036285322648,35.52860881726144,34.21876312111295,69.20017699112108,47.85199238806662,46.80283161524551,44.18534251592854,53.5466268485576
F-5,78.6251521367285,88.33081244155218,74.87769261739537,96.76211149834282,17.55022826876812,21.04846671260887,49.12056692437756,55.58186351909267,34.70287132456695,35.34519089468365,68.3583766516885,47.01018392174404,47.92925938881621,39.32684318179472,54.6730546221283
